age_group,slot,time_label,zone,pitch_name,pitch_id,team1,team2
U6,6,Tue 19:45,JP2,Pitch 8,JP2.4,SPAIN,ENGLAND
U9,6,Tue 19:45,JP3,Pitch 9,JP3.1,SPAIN,FRANCE
U9,6,Tue 19:45,JP3,Pitch 10,JP3.2,ARGENTINA,PORTUGAL
U9,6,Tue 19:45,JP3,Pitch 11,JP3.3,BRAZIL,ENGLAND
U10,6,Tue 19:45,JP4,Pitch 12,JP4.1,IRELAND,ARGENTINA
U10,6,Tue 19:45,JP4,Pitch 13,JP4.2,ITALY,PORTUGAL
U10,6,Tue 19:45,JP4,Pitch 14,JP4.3,SPAIN,HOLLAND
U7,7,Tue 20:00,JP1,Pitch 1,JP1.1,IRELAND,GERMANY
U7,7,Tue 20:00,JP1,Pitch 2,JP1.2,FRANCE,HOLLAND
U7,7,Tue 20:00,JP1,Pitch 3,JP1.3,ARGENTINA,PORTUGAL
U6,7,Tue 20:00,JP1,Pitch 4,JP1.4,IRELAND,ENGLAND
U8,7,Tue 20:00,JP2,Pitch 5,JP2.1,ENGLAND,HOLLAND
U8,7,Tue 20:00,JP2,Pitch 6,JP2.2,BRAZIL,ARGENTINA
U8,7,Tue 20:00,JP2,Pitch 7,JP2.3,GERMANY,ITALY
U6,7,Tue 20:00,JP2,Pitch 8,JP2.4,PORTUGAL,SPAIN
U9,7,Tue 20:00,JP3,Pitch 9,JP3.1,HOLLAND,GERMANY
U9,7,Tue 20:00,JP3,Pitch 10,JP3.2,FRANCE,ENGLAND
U9,7,Tue 20:00,JP3,Pitch 11,JP3.3,ITALY,SPAIN
U10,7,Tue 20:00,JP4,Pitch 12,JP4.1,FRANCE,ENGLAND
U10,7,Tue 20:00,JP4,Pitch 13,JP4.2,GERMANY,BRAZIL
U10,7,Tue 20:00,JP4,Pitch 14,JP4.3,ITALY,SPAIN
U7,8,Tue 20:15,JP1,Pitch 1,JP1.1,ITALY,BRAZIL
U7,8,Tue 20:15,JP1,Pitch 2,JP1.2,SPAIN,ENGLAND
U7,8,Tue 20:15,JP1,Pitch 3,JP1.3,ARGENTINA,GERMANY
U6,8,Tue 20:15,JP1,Pitch 4,JP1.4,GERMANY,BRAZIL
U8,8,Tue 20:15,JP2,Pitch 5,JP2.1,IRELAND,SPAIN
U8,8,Tue 20:15,JP2,Pitch 6,JP2.2,PORTUGAL,FRANCE
U8,8,Tue 20:15,JP2,Pitch 7,JP2.3,ENGLAND,ARGENTINA
U6,8,Tue 20:15,JP2,Pitch 8,JP2.4,ARGENTINA,HOLLAND
U9,8,Tue 20:15,JP3,Pitch 9,JP3.1,BRAZIL,ARGENTINA
U9,8,Tue 20:15,JP3,Pitch 10,JP3.2,IRELAND,PORTUGAL
U9,8,Tue 20:15,JP3,Pitch 11,JP3.3,SPAIN,ENGLAND
U10,8,Tue 20:15,JP4,Pitch 12,JP4.1,ARGENTINA,PORTUGAL
U10,8,Tue 20:15,JP4,Pitch 13,JP4.2,IRELAND,HOLLAND
U10,8,Tue 20:15,JP4,Pitch 14,JP4.3,ITALY,FRANCE
U7,9,Thu 18:30,JP1,Pitch 1,JP1.1,IRELAND,FRANCE
U7,9,Thu 18:30,JP1,Pitch 2,JP1.2,ENGLAND,HOLLAND
U7,9,Thu 18:30,JP1,Pitch 3,JP1.3,GERMANY,BRAZIL
U6,9,Thu 18:30,JP1,Pitch 4,JP1.4,PORTUGAL,ENGLAND
U8,9,Thu 18:30,JP2,Pitch 5,JP2.1,HOLLAND,GERMANY
U8,9,Thu 18:30,JP2,Pitch 6,JP2.2,SPAIN,ARGENTINA
U8,9,Thu 18:30,JP2,Pitch 7,JP2.3,ITALY,PORTUGAL
U6,9,Thu 18:30,JP2,Pitch 8,JP2.4,IRELAND,SPAIN
U9,9,Thu 18:30,JP3,Pitch 9,JP3.1,GERMANY,ITALY
U9,9,Thu 18:30,JP3,Pitch 10,JP3.2,FRANCE,HOLLAND
U9,9,Thu 18:30,JP3,Pitch 11,JP3.3,ENGLAND,ARGENTINA
U10,9,Thu 18:30,JP4,Pitch 12,JP4.1,BRAZIL,SPAIN
U10,9,Thu 18:30,JP4,Pitch 13,JP4.2,ENGLAND,ARGENTINA
U10,9,Thu 18:30,JP4,Pitch 14,JP4.3,IRELAND,FRANCE
U7,10,Thu 18:45,JP1,Pitch 1,JP1.1,SPAIN,ARGENTINA
U7,10,Thu 18:45,JP1,Pitch 2,JP1.2,BRAZIL,FRANCE
U7,10,Thu 18:45,JP1,Pitch 3,JP1.3,HOLLAND,ITALY
U6,10,Thu 18:45,JP1,Pitch 4,JP1.4,BRAZIL,ARGENTINA
U8,10,Thu 18:45,JP2,Pitch 5,JP2.1,BRAZIL,FRANCE
U8,10,Thu 18:45,JP2,Pitch 6,JP2.2,IRELAND,ENGLAND
U8,10,Thu 18:45,JP2,Pitch 7,JP2.3,ITALY,SPAIN
U6,10,Thu 18:45,JP2,Pitch 8,JP2.4,HOLLAND,GERMANY
U9,10,Thu 18:45,JP3,Pitch 9,JP3.1,PORTUGAL,BRAZIL
U9,10,Thu 18:45,JP3,Pitch 10,JP3.2,ENGLAND,ITALY
U9,10,Thu 18:45,JP3,Pitch 11,JP3.3,IRELAND,FRANCE
U10,10,Thu 18:45,JP4,Pitch 12,JP4.1,HOLLAND,ITALY
U10,10,Thu 18:45,JP4,Pitch 13,JP4.2,GERMANY,PORTUGAL
U10,10,Thu 18:45,JP4,Pitch 14,JP4.3,IRELAND,SPAIN
U7,11,Thu 19:00,JP1,Pitch 1,JP1.1,GERMANY,PORTUGAL
U7,11,Thu 19:00,JP1,Pitch 2,JP1.2,ITALY,FRANCE
U7,11,Thu 19:00,JP1,Pitch 3,JP1.3,SPAIN,HOLLAND
U8,11,Thu 19:00,JP2,Pitch 5,JP2.1,ARGENTINA,PORTUGAL
U8,11,Thu 19:00,JP2,Pitch 6,JP2.2,FRANCE,HOLLAND
U8,11,Thu 19:00,JP2,Pitch 7,JP2.3,IRELAND,BRAZIL
U9,11,Thu 19:00,JP3,Pitch 9,JP3.1,GERMANY,SPAIN
U9,11,Thu 19:00,JP3,Pitch 10,JP3.2,ARGENTINA,HOLLAND
U9,11,Thu 19:00,JP3,Pitch 11,JP3.3,BRAZIL,FRANCE
U10,11,Thu 19:00,JP4,Pitch 12,JP4.1,FRANCE,ARGENTINA
U10,11,Thu 19:00,JP4,Pitch 13,JP4.2,BRAZIL,ENGLAND
U10,11,Thu 19:00,JP4,Pitch 14,JP4.3,HOLLAND,GERMANY
U7,12,Thu 19:15,JP1,Pitch 1,JP1.1,IRELAND,ARGENTINA
U7,12,Thu 19:15,JP1,Pitch 2,JP1.2,BRAZIL,ENGLAND
U7,12,Thu 19:15,JP1,Pitch 3,JP1.3,PORTUGAL,SPAIN
U6,12,Thu 19:15,JP1,Pitch 4,JP1.4,SPAIN,HOLLAND
U8,12,Thu 19:15,JP2,Pitch 5,JP2.1,GERMANY,SPAIN
U8,12,Thu 19:15,JP2,Pitch 6,JP2.2,PORTUGAL,BRAZIL
U8,12,Thu 19:15,JP2,Pitch 7,JP2.3,ARGENTINA,ITALY
U6,12,Thu 19:15,JP2,Pitch 8,JP2.4,GERMANY,PORTUGAL
U9,12,Thu 19:15,JP3,Pitch 9,JP3.1,ITALY,PORTUGAL
U9,12,Thu 19:15,JP3,Pitch 10,JP3.2,SPAIN,HOLLAND
U9,12,Thu 19:15,JP3,Pitch 11,JP3.3,FRANCE,GERMANY
U10,12,Thu 19:15,JP4,Pitch 12,JP4.1,IRELAND,ITALY
U10,12,Thu 19:15,JP4,Pitch 13,JP4.2,PORTUGAL,SPAIN
U10,12,Thu 19:15,JP4,Pitch 14,JP4.3,BRAZIL,ARGENTINA
U7,13,Thu 19:30,JP1,Pitch 1,JP1.1,FRANCE,GERMANY
U7,13,Thu 19:30,JP1,Pitch 2,JP1.2,IRELAND,HOLLAND
U7,13,Thu 19:30,JP1,Pitch 3,JP1.3,ENGLAND,ITALY
U6,13,Thu 19:30,JP1,Pitch 4,JP1.4,BRAZIL,ENGLAND
U8,13,Thu 19:30,JP2,Pitch 5,JP2.1,IRELAND,HOLLAND
U8,13,Thu 19:30,JP2,Pitch 6,JP2.2,SPAIN,FRANCE
U8,13,Thu 19:30,JP2,Pitch 7,JP2.3,GERMANY,BRAZIL
U6,13,Thu 19:30,JP2,Pitch 8,JP2.4,IRELAND,ARGENTINA
U9,13,Thu 19:30,JP3,Pitch 9,JP3.1,IRELAND,ARGENTINA
U9,13,Thu 19:30,JP3,Pitch 10,JP3.2,GERMANY,PORTUGAL
U9,13,Thu 19:30,JP3,Pitch 11,JP3.3,ITALY,BRAZIL
U10,13,Thu 19:30,JP4,Pitch 12,JP4.1,PORTUGAL,BRAZIL
U10,13,Thu 19:30,JP4,Pitch 13,JP4.2,GERMANY,ITALY
U10,13,Thu 19:30,JP4,Pitch 14,JP4.3,IRELAND,ENGLAND
U7,14,Thu 19:45,JP1,Pitch 1,JP1.1,GERMANY,SPAIN
U7,14,Thu 19:45,JP1,Pitch 2,JP1.2,ARGENTINA,ITALY
U7,14,Thu 19:45,JP1,Pitch 3,JP1.3,PORTUGAL,FRANCE
U6,14,Thu 19:45,JP1,Pitch 4,JP1.4,ENGLAND,HOLLAND
U8,14,Thu 19:45,JP2,Pitch 5,JP2.1,SPAIN,ENGLAND
U8,14,Thu 19:45,JP2,Pitch 6,JP2.2,IRELAND,ITALY
U8,14,Thu 19:45,JP2,Pitch 7,JP2.3,HOLLAND,PORTUGAL
U6,14,Thu 19:45,JP2,Pitch 8,JP2.4,BRAZIL,SPAIN
U9,14,Thu 19:45,JP3,Pitch 9,JP3.1,PORTUGAL,FRANCE
U9,14,Thu 19:45,JP3,Pitch 10,JP3.2,SPAIN,ARGENTINA
U9,14,Thu 19:45,JP3,Pitch 11,JP3.3,IRELAND,BRAZIL
U10,14,Thu 19:45,JP4,Pitch 12,JP4.1,SPAIN,FRANCE
U10,14,Thu 19:45,JP4,Pitch 13,JP4.2,PORTUGAL,ENGLAND
U10,14,Thu 19:45,JP4,Pitch 14,JP4.3,IRELAND,GERMANY
U7,15,Thu 20:00,JP1,Pitch 1,JP1.1,HOLLAND,BRAZIL
U7,15,Thu 20:00,JP1,Pitch 2,JP1.2,ENGLAND,GERMANY
U7,15,Thu 20:00,JP1,Pitch 3,JP1.3,IRELAND,SPAIN
U6,15,Thu 20:00,JP1,Pitch 4,JP1.4,IRELAND,GERMANY
U8,15,Thu 20:00,JP2,Pitch 5,JP2.1,FRANCE,GERMANY
U8,15,Thu 20:00,JP2,Pitch 6,JP2.2,BRAZIL,ENGLAND
U8,15,Thu 20:00,JP2,Pitch 7,JP2.3,ARGENTINA,HOLLAND
U6,15,Thu 20:00,JP2,Pitch 8,JP2.4,ARGENTINA,PORTUGAL
U9,15,Thu 20:00,JP3,Pitch 9,JP3.1,ENGLAND,GERMANY
U9,15,Thu 20:00,JP3,Pitch 10,JP3.2,HOLLAND,PORTUGAL
U9,15,Thu 20:00,JP3,Pitch 11,JP3.3,ARGENTINA,ITALY
U10,15,Thu 20:00,JP4,Pitch 12,JP4.1,HOLLAND,BRAZIL
U10,15,Thu 20:00,JP4,Pitch 13,JP4.2,ENGLAND,ITALY
U10,15,Thu 20:00,JP4,Pitch 14,JP4.3,ARGENTINA,GERMANY
