age_group,slot,time_label,zone,pitch_name,pitch_id,team1,team2
U6,14,Thu 19:45,JP3,Pitch 11,JP3.3,HOLLAND,BRAZIL
U13,14,Thu 19:45,JP4,Pitch 12,JP4.1,IRELAND,ENGLAND
U13,14,Thu 19:45,JP4,Pitch 13,JP4.2,PORTUGAL,SPAIN
U7,14,Thu 19:45,JP4,Pitch 14,JP4.3,HOLLAND,BRAZIL
U8,15,Thu 20:00,JP1,Pitch 1,JP1.1,ENGLAND,GERMANY
U8,15,Thu 20:00,JP1,Pitch 2,JP1.2,HOLLAND,BRAZIL
U9,15,Thu 20:00,JP1,Pitch 3,JP1.3,PORTUGAL,ENGLAND
U9,15,Thu 20:00,JP1,Pitch 4,JP1.4,IRELAND,SPAIN
U10,15,Thu 20:00,JP2,Pitch 5,JP2.1,SPAIN,ENGLAND
U10,15,Thu 20:00,JP2,Pitch 6,JP2.2,PORTUGAL,BRAZIL
U11,15,Thu 20:00,JP2,Pitch 7,JP2.3,ARGENTINA,HOLLAND
U11,15,Thu 20:00,JP2,Pitch 8,JP2.4,PORTUGAL,ENGLAND
U12,15,Thu 20:00,JP3,Pitch 9,JP3.1,ENGLAND,HOLLAND
U12,15,Thu 20:00,JP3,Pitch 10,JP3.2,GERMANY,PORTUGAL
U6,15,Thu 20:00,JP3,Pitch 11,JP3.3,GERMANY,SPAIN
U13,15,Thu 20:00,JP4,Pitch 12,JP4.1,ARGENTINA,HOLLAND
U13,15,Thu 20:00,JP4,Pitch 13,JP4.2,GERMANY,BRAZIL
U7,15,Thu 20:00,JP4,Pitch 14,JP4.3,GERMANY,SPAIN
