age_group,slot,time_label,zone,pitch_name,pitch_id,team1,team2
U7,4,Tue 19:15,JP4,Pitch 13,JP4.2,BRAZIL,SPAIN
U6,4,Tue 19:15,JP4,Pitch 14,JP4.3,IRELAND,SPAIN
U9,5,Tue 19:30,JP1,Pitch 1,JP1.1,BRAZIL,ARGENTINA
U9,5,Tue 19:30,JP1,Pitch 2,JP1.2,HOLLAND,PORTUGAL
U9,5,Tue 19:30,JP1,Pitch 3,JP1.3,IRELAND,ENGLAND
U8,5,Tue 19:30,JP1,Pitch 4,JP1.4,ENGLAND,GERMANY
U10,5,Tue 19:30,JP2,Pitch 5,JP2.1,ARGENTINA,GERMANY
U10,5,Tue 19:30,JP2,Pitch 6,JP2.2,IRELAND,HOLLAND
U10,5,Tue 19:30,JP2,Pitch 7,JP2.3,PORTUGAL,ENGLAND
U8,5,Tue 19:30,JP2,Pitch 8,JP2.4,IRELAND,PORTUGAL
U11,5,Tue 19:30,JP3,Pitch 9,JP3.1,PORTUGAL,ENGLAND
U11,5,Tue 19:30,JP3,Pitch 10,JP3.2,IRELAND,GERMANY
U11,5,Tue 19:30,JP3,Pitch 11,JP3.3,BRAZIL,SPAIN
U7,5,Tue 19:30,JP4,Pitch 12,JP4.1,HOLLAND,PORTUGAL
U7,5,Tue 19:30,JP4,Pitch 13,JP4.2,IRELAND,GERMANY
U6,5,Tue 19:30,JP4,Pitch 14,JP4.3,HOLLAND,ARGENTINA
U9,6,Tue 19:45,JP1,Pitch 1,JP1.1,GERMANY,SPAIN
U9,6,Tue 19:45,JP1,Pitch 2,JP1.2,HOLLAND,BRAZIL
U9,6,Tue 19:45,JP1,Pitch 3,JP1.3,ARGENTINA,PORTUGAL
U8,6,Tue 19:45,JP1,Pitch 4,JP1.4,ARGENTINA,HOLLAND
U10,6,Tue 19:45,JP2,Pitch 5,JP2.1,IRELAND,ENGLAND
U10,6,Tue 19:45,JP2,Pitch 6,JP2.2,ARGENTINA,PORTUGAL
U10,6,Tue 19:45,JP2,Pitch 7,JP2.3,HOLLAND,BRAZIL
U8,6,Tue 19:45,JP2,Pitch 8,JP2.4,BRAZIL,SPAIN
U11,6,Tue 19:45,JP3,Pitch 9,JP3.1,ARGENTINA,HOLLAND
U11,6,Tue 19:45,JP3,Pitch 10,JP3.2,GERMANY,BRAZIL
U11,6,Tue 19:45,JP3,Pitch 11,JP3.3,IRELAND,SPAIN
U7,6,Tue 19:45,JP4,Pitch 12,JP4.1,BRAZIL,ENGLAND
U7,6,Tue 19:45,JP4,Pitch 13,JP4.2,SPAIN,ARGENTINA
U6,6,Tue 19:45,JP4,Pitch 14,JP4.3,GERMANY,BRAZIL
U9,7,Tue 20:00,JP1,Pitch 1,JP1.1,PORTUGAL,SPAIN
U9,7,Tue 20:00,JP1,Pitch 2,JP1.2,ARGENTINA,HOLLAND
U9,7,Tue 20:00,JP1,Pitch 3,JP1.3,IRELAND,BRAZIL
U8,7,Tue 20:00,JP1,Pitch 4,JP1.4,IRELAND,SPAIN
U10,7,Tue 20:00,JP2,Pitch 5,JP2.1,GERMANY,SPAIN
U10,7,Tue 20:00,JP2,Pitch 6,JP2.2,BRAZIL,ARGENTINA
U8,7,Tue 20:00,JP2,Pitch 8,JP2.4,ARGENTINA,GERMANY
U11,7,Tue 20:00,JP3,Pitch 9,JP3.1,ENGLAND,HOLLAND
U11,7,Tue 20:00,JP3,Pitch 10,JP3.2,GERMANY,PORTUGAL
U11,7,Tue 20:00,JP3,Pitch 11,JP3.3,SPAIN,ARGENTINA
U7,7,Tue 20:00,JP4,Pitch 12,JP4.1,PORTUGAL,BRAZIL
U7,7,Tue 20:00,JP4,Pitch 13,JP4.2,ARGENTINA,HOLLAND
U6,7,Tue 20:00,JP4,Pitch 14,JP4.3,IRELAND,HOLLAND
U9,8,Tue 20:15,JP1,Pitch 1,JP1.1,ENGLAND,GERMANY
U9,8,Tue 20:15,JP1,Pitch 2,JP1.2,IRELAND,HOLLAND
U8,8,Tue 20:15,JP1,Pitch 4,JP1.4,PORTUGAL,BRAZIL
U10,8,Tue 20:15,JP2,Pitch 5,JP2.1,GERMANY,PORTUGAL
U10,8,Tue 20:15,JP2,Pitch 6,JP2.2,SPAIN,ENGLAND
U8,8,Tue 20:15,JP2,Pitch 8,JP2.4,ENGLAND,HOLLAND
U11,8,Tue 20:15,JP3,Pitch 9,JP3.1,HOLLAND,PORTUGAL
U11,8,Tue 20:15,JP3,Pitch 10,JP3.2,BRAZIL,ENGLAND
U7,8,Tue 20:15,JP4,Pitch 12,JP4.1,IRELAND,ENGLAND
U7,8,Tue 20:15,JP4,Pitch 13,JP4.2,GERMANY,SPAIN
U6,8,Tue 20:15,JP4,Pitch 14,JP4.3,SPAIN,BRAZIL
U9,9,Thu 18:30,JP1,Pitch 1,JP1.1,GERMANY,PORTUGAL
U9,9,Thu 18:30,JP1,Pitch 2,JP1.2,BRAZIL,ENGLAND
U8,9,Thu 18:30,JP1,Pitch 4,JP1.4,GERMANY,SPAIN
U10,9,Thu 18:30,JP2,Pitch 5,JP2.1,HOLLAND,GERMANY
U10,9,Thu 18:30,JP2,Pitch 6,JP2.2,PORTUGAL,BRAZIL
U10,9,Thu 18:30,JP2,Pitch 7,JP2.3,SPAIN,ARGENTINA
U8,9,Thu 18:30,JP2,Pitch 8,JP2.4,IRELAND,ARGENTINA
U11,9,Thu 18:30,JP3,Pitch 9,JP3.1,ENGLAND,GERMANY
U11,9,Thu 18:30,JP3,Pitch 10,JP3.2,SPAIN,HOLLAND
U7,9,Thu 18:30,JP4,Pitch 12,JP4.1,ARGENTINA,PORTUGAL
U7,9,Thu 18:30,JP4,Pitch 13,JP4.2,HOLLAND,BRAZIL
U6,9,Thu 18:30,JP4,Pitch 14,JP4.3,GERMANY,ARGENTINA
U9,10,Thu 18:45,JP1,Pitch 1,JP1.1,ARGENTINA,GERMANY
U9,10,Thu 18:45,JP1,Pitch 2,JP1.2,SPAIN,ENGLAND
U8,10,Thu 18:45,JP1,Pitch 4,JP1.4,HOLLAND,PORTUGAL
U10,10,Thu 18:45,JP2,Pitch 5,JP2.1,SPAIN,HOLLAND
U10,10,Thu 18:45,JP2,Pitch 6,JP2.2,ENGLAND,ARGENTINA
U10,10,Thu 18:45,JP2,Pitch 7,JP2.3,IRELAND,GERMANY
U8,10,Thu 18:45,JP2,Pitch 8,JP2.4,BRAZIL,ENGLAND
U11,10,Thu 18:45,JP3,Pitch 9,JP3.1,IRELAND,ENGLAND
U11,10,Thu 18:45,JP3,Pitch 10,JP3.2,PORTUGAL,SPAIN
U7,10,Thu 18:45,JP4,Pitch 12,JP4.1,ENGLAND,GERMANY
U7,10,Thu 18:45,JP4,Pitch 13,JP4.2,IRELAND,SPAIN
U6,10,Thu 18:45,JP4,Pitch 14,JP4.3,IRELAND,BRAZIL
U9,11,Thu 19:00,JP1,Pitch 1,JP1.1,IRELAND,GERMANY
U11,11,Thu 19:00,JP3,Pitch 9,JP3.1,ENGLAND,ARGENTINA
U6,11,Thu 19:00,JP4,Pitch 14,JP4.3,SPAIN,ARGENTINA
U8,12,Thu 19:15,JP1,Pitch 4,JP1.4,IRELAND,HOLLAND
U8,12,Thu 19:15,JP2,Pitch 8,JP2.4,GERMANY,BRAZIL
U7,12,Thu 19:15,JP4,Pitch 12,JP4.1,SPAIN,HOLLAND
U7,12,Thu 19:15,JP4,Pitch 13,JP4.2,IRELAND,BRAZIL
U6,12,Thu 19:15,JP4,Pitch 14,JP4.3,GERMANY,HOLLAND
U8,13,Thu 19:30,JP1,Pitch 4,JP1.4,SPAIN,ENGLAND
U8,13,Thu 19:30,JP2,Pitch 8,JP2.4,ARGENTINA,PORTUGAL
U7,13,Thu 19:30,JP4,Pitch 12,JP4.1,PORTUGAL,ENGLAND
U7,13,Thu 19:30,JP4,Pitch 13,JP4.2,ARGENTINA,GERMANY
U6,13,Thu 19:30,JP4,Pitch 14,JP4.3,IRELAND,ARGENTINA
U8,14,Thu 19:45,JP1,Pitch 4,JP1.4,HOLLAND,GERMANY
U8,14,Thu 19:45,JP2,Pitch 8,JP2.4,IRELAND,BRAZIL
U7,14,Thu 19:45,JP4,Pitch 12,JP4.1,GERMANY,BRAZIL
U7,14,Thu 19:45,JP4,Pitch 13,JP4.2,ENGLAND,HOLLAND
U6,14,Thu 19:45,JP4,Pitch 14,JP4.3,HOLLAND,BRAZIL
U8,15,Thu 20:00,JP1,Pitch 4,JP1.4,ENGLAND,ARGENTINA
U8,15,Thu 20:00,JP2,Pitch 8,JP2.4,PORTUGAL,SPAIN
U7,15,Thu 20:00,JP4,Pitch 12,JP4.1,IRELAND,ARGENTINA
U7,15,Thu 20:00,JP4,Pitch 13,JP4.2,PORTUGAL,SPAIN
U6,15,Thu 20:00,JP4,Pitch 14,JP4.3,GERMANY,SPAIN
