age_group,slot,time_label,zone,pitch_name,pitch_id,team1,team2
U8,6,Tue 19:45,JP2,Pitch 6,JP2.2,SPAIN,HOLLAND
U9,6,Tue 19:45,JP2,Pitch 7,JP2.3,GERMANY,PORTUGAL
U9,6,Tue 19:45,JP2,Pitch 8,JP2.4,ENGLAND,HOLLAND
U10,6,Tue 19:45,JP3,Pitch 9,JP3.1,GERMANY,SPAIN
U10,6,Tue 19:45,JP3,Pitch 10,JP3.2,IRELAND,ARGENTINA
U11,6,Tue 19:45,JP3,Pitch 11,JP3.3,PORTUGAL,ENGLAND
U11,6,Tue 19:45,JP4,Pitch 12,JP4.1,GERMANY,SPAIN
U12,6,Tue 19:45,JP4,Pitch 13,JP4.2,IRELAND,GERMANY
U12,6,Tue 19:45,JP4,Pitch 14,JP4.3,PORTUGAL,SPAIN
U6,7,Tue 20:00,JP1,Pitch 1,JP1.1,IRELAND,HOLLAND
U6,7,Tue 20:00,JP1,Pitch 2,JP1.2,SPAIN,ENGLAND
U7,7,Tue 20:00,JP1,Pitch 3,JP1.3,IRELAND,PORTUGAL
U7,7,Tue 20:00,JP1,Pitch 4,JP1.4,BRAZIL,ENGLAND
U8,7,Tue 20:00,JP2,Pitch 5,JP2.1,GERMANY,BRAZIL
U8,7,Tue 20:00,JP2,Pitch 6,JP2.2,PORTUGAL,ENGLAND
U9,7,Tue 20:00,JP2,Pitch 7,JP2.3,ARGENTINA,GERMANY
U9,7,Tue 20:00,JP2,Pitch 8,JP2.4,BRAZIL,ENGLAND
U10,7,Tue 20:00,JP3,Pitch 9,JP3.1,HOLLAND,GERMANY
U10,7,Tue 20:00,JP3,Pitch 10,JP3.2,BRAZIL,SPAIN
U11,7,Tue 20:00,JP3,Pitch 11,JP3.3,IRELAND,ENGLAND
U11,7,Tue 20:00,JP4,Pitch 12,JP4.1,SPAIN,ARGENTINA
U12,7,Tue 20:00,JP4,Pitch 13,JP4.2,ENGLAND,GERMANY
U12,7,Tue 20:00,JP4,Pitch 14,JP4.3,IRELAND,BRAZIL
U6,8,Tue 20:15,JP1,Pitch 1,JP1.1,ARGENTINA,GERMANY
U6,8,Tue 20:15,JP1,Pitch 2,JP1.2,PORTUGAL,BRAZIL
U7,8,Tue 20:15,JP1,Pitch 3,JP1.3,SPAIN,ARGENTINA
U7,8,Tue 20:15,JP1,Pitch 4,JP1.4,HOLLAND,GERMANY
U8,8,Tue 20:15,JP2,Pitch 5,JP2.1,IRELAND,SPAIN
U8,8,Tue 20:15,JP2,Pitch 6,JP2.2,ARGENTINA,HOLLAND
U9,8,Tue 20:15,JP2,Pitch 7,JP2.3,SPAIN,HOLLAND
U9,8,Tue 20:15,JP2,Pitch 8,JP2.4,IRELAND,PORTUGAL
U10,8,Tue 20:15,JP3,Pitch 9,JP3.1,IRELAND,PORTUGAL
U10,8,Tue 20:15,JP3,Pitch 10,JP3.2,ENGLAND,ARGENTINA
U11,8,Tue 20:15,JP3,Pitch 11,JP3.3,HOLLAND,PORTUGAL
U11,8,Tue 20:15,JP4,Pitch 12,JP4.1,GERMANY,BRAZIL
U12,8,Tue 20:15,JP4,Pitch 13,JP4.2,HOLLAND,PORTUGAL
U12,8,Tue 20:15,JP4,Pitch 14,JP4.3,SPAIN,ARGENTINA
U6,9,Thu 18:30,JP1,Pitch 1,JP1.1,IRELAND,SPAIN
U6,9,Thu 18:30,JP1,Pitch 2,JP1.2,ENGLAND,HOLLAND
U7,9,Thu 18:30,JP1,Pitch 3,JP1.3,IRELAND,BRAZIL
U7,9,Thu 18:30,JP1,Pitch 4,JP1.4,PORTUGAL,ENGLAND
U8,9,Thu 18:30,JP2,Pitch 5,JP2.1,BRAZIL,ENGLAND
U8,9,Thu 18:30,JP2,Pitch 6,JP2.2,GERMANY,PORTUGAL
U9,9,Thu 18:30,JP2,Pitch 7,JP2.3,GERMANY,BRAZIL
U9,9,Thu 18:30,JP2,Pitch 8,JP2.4,ENGLAND,ARGENTINA
U10,9,Thu 18:30,JP3,Pitch 9,JP3.1,SPAIN,HOLLAND
U10,9,Thu 18:30,JP3,Pitch 10,JP3.2,GERMANY,BRAZIL
U11,9,Thu 18:30,JP3,Pitch 11,JP3.3,ENGLAND,ARGENTINA
U11,9,Thu 18:30,JP4,Pitch 12,JP4.1,IRELAND,SPAIN
U12,9,Thu 18:30,JP4,Pitch 13,JP4.2,IRELAND,ENGLAND
U12,9,Thu 18:30,JP4,Pitch 14,JP4.3,GERMANY,BRAZIL
U6,10,Thu 18:45,JP1,Pitch 1,JP1.1,GERMANY,BRAZIL
U6,10,Thu 18:45,JP1,Pitch 2,JP1.2,ARGENTINA,PORTUGAL
U7,10,Thu 18:45,JP1,Pitch 3,JP1.3,ARGENTINA,GERMANY
U7,10,Thu 18:45,JP1,Pitch 4,JP1.4,SPAIN,HOLLAND
U8,10,Thu 18:45,JP2,Pitch 5,JP2.1,SPAIN,ARGENTINA
U8,10,Thu 18:45,JP2,Pitch 6,JP2.2,IRELAND,HOLLAND
U9,10,Thu 18:45,JP2,Pitch 7,JP2.3,IRELAND,HOLLAND
U9,10,Thu 18:45,JP2,Pitch 8,JP2.4,PORTUGAL,SPAIN
U10,10,Thu 18:45,JP3,Pitch 9,JP3.1,ARGENTINA,PORTUGAL
U10,10,Thu 18:45,JP3,Pitch 10,JP3.2,IRELAND,ENGLAND
U11,10,Thu 18:45,JP3,Pitch 11,JP3.3,PORTUGAL,BRAZIL
U11,10,Thu 18:45,JP4,Pitch 12,JP4.1,HOLLAND,GERMANY
U12,10,Thu 18:45,JP4,Pitch 13,JP4.2,SPAIN,HOLLAND
U12,10,Thu 18:45,JP4,Pitch 14,JP4.3,ARGENTINA,PORTUGAL
U6,12,Thu 19:15,JP1,Pitch 1,JP1.1,BRAZIL,ENGLAND
U6,12,Thu 19:15,JP1,Pitch 2,JP1.2,PORTUGAL,SPAIN
U7,12,Thu 19:15,JP1,Pitch 3,JP1.3,GERMANY,PORTUGAL
U7,12,Thu 19:15,JP1,Pitch 4,JP1.4,IRELAND,ARGENTINA
U8,12,Thu 19:15,JP2,Pitch 5,JP2.1,SPAIN,ENGLAND
U8,12,Thu 19:15,JP2,Pitch 6,JP2.2,IRELAND,BRAZIL
U9,12,Thu 19:15,JP2,Pitch 7,JP2.3,SPAIN,ENGLAND
U9,12,Thu 19:15,JP2,Pitch 8,JP2.4,PORTUGAL,BRAZIL
U10,12,Thu 19:15,JP3,Pitch 9,JP3.1,ENGLAND,GERMANY
U10,12,Thu 19:15,JP3,Pitch 10,JP3.2,PORTUGAL,SPAIN
U11,12,Thu 19:15,JP3,Pitch 11,JP3.3,ENGLAND,HOLLAND
U11,12,Thu 19:15,JP4,Pitch 12,JP4.1,ARGENTINA,PORTUGAL
U12,12,Thu 19:15,JP4,Pitch 13,JP4.2,ARGENTINA,GERMANY
U12,12,Thu 19:15,JP4,Pitch 14,JP4.3,SPAIN,ENGLAND
U6,13,Thu 19:30,JP1,Pitch 1,JP1.1,IRELAND,ARGENTINA
U6,13,Thu 19:30,JP1,Pitch 2,JP1.2,HOLLAND,GERMANY
U7,13,Thu 19:30,JP1,Pitch 3,JP1.3,BRAZIL,SPAIN
U7,13,Thu 19:30,JP1,Pitch 4,JP1.4,ENGLAND,HOLLAND
U8,13,Thu 19:30,JP2,Pitch 5,JP2.1,ARGENTINA,PORTUGAL
U8,13,Thu 19:30,JP2,Pitch 6,JP2.2,HOLLAND,GERMANY
U9,13,Thu 19:30,JP2,Pitch 7,JP2.3,ARGENTINA,HOLLAND
U9,13,Thu 19:30,JP2,Pitch 8,JP2.4,IRELAND,GERMANY
U10,13,Thu 19:30,JP3,Pitch 9,JP3.1,BRAZIL,ARGENTINA
U10,13,Thu 19:30,JP3,Pitch 10,JP3.2,IRELAND,HOLLAND
U11,13,Thu 19:30,JP3,Pitch 11,JP3.3,IRELAND,GERMANY
U11,13,Thu 19:30,JP4,Pitch 12,JP4.1,BRAZIL,SPAIN
U12,13,Thu 19:30,JP4,Pitch 13,JP4.2,PORTUGAL,BRAZIL
U12,13,Thu 19:30,JP4,Pitch 14,JP4.3,IRELAND,HOLLAND
U6,14,Thu 19:45,JP1,Pitch 1,JP1.1,IRELAND,BRAZIL
U6,14,Thu 19:45,JP1,Pitch 2,JP1.2,HOLLAND,PORTUGAL
U7,14,Thu 19:45,JP1,Pitch 3,JP1.3,PORTUGAL,SPAIN
U7,14,Thu 19:45,JP1,Pitch 4,JP1.4,IRELAND,HOLLAND
U8,14,Thu 19:45,JP2,Pitch 5,JP2.1,ENGLAND,HOLLAND
U8,14,Thu 19:45,JP2,Pitch 6,JP2.2,BRAZIL,ARGENTINA
U9,14,Thu 19:45,JP2,Pitch 7,JP2.3,HOLLAND,BRAZIL
U9,14,Thu 19:45,JP2,Pitch 8,JP2.4,IRELAND,ENGLAND
U10,14,Thu 19:45,JP3,Pitch 9,JP3.1,GERMANY,PORTUGAL
U10,14,Thu 19:45,JP3,Pitch 10,JP3.2,SPAIN,ENGLAND
U11,14,Thu 19:45,JP3,Pitch 11,JP3.3,ARGENTINA,GERMANY
U11,14,Thu 19:45,JP4,Pitch 12,JP4.1,IRELAND,PORTUGAL
U12,14,Thu 19:45,JP4,Pitch 13,JP4.2,HOLLAND,GERMANY
U12,14,Thu 19:45,JP4,Pitch 14,JP4.3,PORTUGAL,ENGLAND
U6,15,Thu 20:00,JP1,Pitch 1,JP1.1,GERMANY,SPAIN
U6,15,Thu 20:00,JP1,Pitch 2,JP1.2,ENGLAND,ARGENTINA
U7,15,Thu 20:00,JP1,Pitch 3,JP1.3,GERMANY,BRAZIL
U7,15,Thu 20:00,JP1,Pitch 4,JP1.4,ENGLAND,ARGENTINA
U8,15,Thu 20:00,JP2,Pitch 5,JP2.1,GERMANY,SPAIN
U8,15,Thu 20:00,JP2,Pitch 6,JP2.2,IRELAND,PORTUGAL
U9,15,Thu 20:00,JP2,Pitch 7,JP2.3,ARGENTINA,PORTUGAL
U9,15,Thu 20:00,JP2,Pitch 8,JP2.4,GERMANY,SPAIN
U10,15,Thu 20:00,JP3,Pitch 9,JP3.1,IRELAND,BRAZIL
U10,15,Thu 20:00,JP3,Pitch 10,JP3.2,ARGENTINA,HOLLAND
U11,15,Thu 20:00,JP3,Pitch 11,JP3.3,BRAZIL,ENGLAND
U11,15,Thu 20:00,JP4,Pitch 12,JP4.1,SPAIN,HOLLAND
U12,15,Thu 20:00,JP4,Pitch 13,JP4.2,IRELAND,ARGENTINA
U12,15,Thu 20:00,JP4,Pitch 14,JP4.3,BRAZIL,SPAIN
