age_group,slot,time_label,zone,pitch_name,pitch_id,team1,team2
U10,7,Tue 20:00,JP1,Pitch 3,JP1.3,FRANCE,ENGLAND
U8,7,Tue 20:00,JP1,Pitch 4,JP1.4,GERMANY,PORTUGAL
U11,7,Tue 20:00,JP2,Pitch 5,JP2.1,IRELAND,HOLLAND
U11,7,Tue 20:00,JP2,Pitch 6,JP2.2,PORTUGAL,ENGLAND
U11,7,Tue 20:00,JP2,Pitch 7,JP2.3,BRAZIL,ARGENTINA
U8,7,Tue 20:00,JP2,Pitch 8,JP2.4,BRAZIL,ARGENTINA
U6,7,Tue 20:00,JP3,Pitch 9,JP3.1,IRELAND,ENGLAND
U6,7,Tue 20:00,JP3,Pitch 10,JP3.2,BRAZIL,SPAIN
U9,7,Tue 20:00,JP3,Pitch 11,JP3.3,ENGLAND,GERMANY
U7,7,Tue 20:00,JP4,Pitch 12,JP4.1,ENGLAND,HOLLAND
U7,7,Tue 20:00,JP4,Pitch 13,JP4.2,IRELAND,BRAZIL
U9,7,Tue 20:00,JP4,Pitch 14,JP4.3,IRELAND,SPAIN
U10,8,Tue 20:15,JP1,Pitch 1,JP1.1,BRAZIL,ARGENTINA
U10,8,Tue 20:15,JP1,Pitch 2,JP1.2,GERMANY,SPAIN
U10,8,Tue 20:15,JP1,Pitch 3,JP1.3,ENGLAND,ITALY
U8,8,Tue 20:15,JP1,Pitch 4,JP1.4,SPAIN,ENGLAND
U11,8,Tue 20:15,JP2,Pitch 5,JP2.1,ITALY,SPAIN
U11,8,Tue 20:15,JP2,Pitch 6,JP2.2,ARGENTINA,PORTUGAL
U11,8,Tue 20:15,JP2,Pitch 7,JP2.3,HOLLAND,GERMANY
U8,8,Tue 20:15,JP2,Pitch 8,JP2.4,IRELAND,HOLLAND
U6,8,Tue 20:15,JP3,Pitch 9,JP3.1,HOLLAND,PORTUGAL
U6,8,Tue 20:15,JP3,Pitch 10,JP3.2,ARGENTINA,GERMANY
U9,8,Tue 20:15,JP3,Pitch 11,JP3.3,ARGENTINA,PORTUGAL
U7,8,Tue 20:15,JP4,Pitch 12,JP4.1,GERMANY,SPAIN
U7,8,Tue 20:15,JP4,Pitch 13,JP4.2,ARGENTINA,PORTUGAL
U9,8,Tue 20:15,JP4,Pitch 14,JP4.3,HOLLAND,BRAZIL
U10,9,Thu 18:30,JP1,Pitch 1,JP1.1,FRANCE,HOLLAND
U10,9,Thu 18:30,JP1,Pitch 2,JP1.2,IRELAND,PORTUGAL
U10,9,Thu 18:30,JP1,Pitch 3,JP1.3,ARGENTINA,GERMANY
U8,9,Thu 18:30,JP1,Pitch 4,JP1.4,ARGENTINA,PORTUGAL
U11,9,Thu 18:30,JP2,Pitch 5,JP2.1,BRAZIL,ENGLAND
U11,9,Thu 18:30,JP2,Pitch 6,JP2.2,IRELAND,PORTUGAL
U11,9,Thu 18:30,JP2,Pitch 7,JP2.3,FRANCE,ARGENTINA
U8,9,Thu 18:30,JP2,Pitch 8,JP2.4,GERMANY,BRAZIL
U6,9,Thu 18:30,JP3,Pitch 9,JP3.1,IRELAND,SPAIN
U6,9,Thu 18:30,JP3,Pitch 10,JP3.2,BRAZIL,ENGLAND
U9,9,Thu 18:30,JP3,Pitch 11,JP3.3,IRELAND,ENGLAND
U7,9,Thu 18:30,JP4,Pitch 12,JP4.1,IRELAND,HOLLAND
U7,9,Thu 18:30,JP4,Pitch 13,JP4.2,BRAZIL,ENGLAND
U9,9,Thu 18:30,JP4,Pitch 14,JP4.3,GERMANY,SPAIN
U10,10,Thu 18:45,JP1,Pitch 1,JP1.1,BRAZIL,SPAIN
U10,10,Thu 18:45,JP1,Pitch 2,JP1.2,ARGENTINA,PORTUGAL
U10,10,Thu 18:45,JP1,Pitch 3,JP1.3,IRELAND,ENGLAND
U8,10,Thu 18:45,JP1,Pitch 4,JP1.4,IRELAND,SPAIN
U11,10,Thu 18:45,JP2,Pitch 5,JP2.1,HOLLAND,ITALY
U11,10,Thu 18:45,JP2,Pitch 6,JP2.2,GERMANY,SPAIN
U11,10,Thu 18:45,JP2,Pitch 7,JP2.3,IRELAND,ARGENTINA
U8,10,Thu 18:45,JP2,Pitch 8,JP2.4,ENGLAND,HOLLAND
U6,10,Thu 18:45,JP3,Pitch 9,JP3.1,HOLLAND,GERMANY
U6,10,Thu 18:45,JP3,Pitch 10,JP3.2,ARGENTINA,PORTUGAL
U9,10,Thu 18:45,JP3,Pitch 11,JP3.3,BRAZIL,ARGENTINA
U7,10,Thu 18:45,JP4,Pitch 12,JP4.1,PORTUGAL,SPAIN
U7,10,Thu 18:45,JP4,Pitch 13,JP4.2,ARGENTINA,GERMANY
U9,10,Thu 18:45,JP4,Pitch 14,JP4.3,HOLLAND,PORTUGAL
U10,11,Thu 19:00,JP1,Pitch 1,JP1.1,GERMANY,ITALY
U10,11,Thu 19:00,JP1,Pitch 2,JP1.2,BRAZIL,FRANCE
U10,11,Thu 19:00,JP1,Pitch 3,JP1.3,SPAIN,HOLLAND
U11,11,Thu 19:00,JP2,Pitch 5,JP2.1,FRANCE,ENGLAND
U11,11,Thu 19:00,JP2,Pitch 6,JP2.2,PORTUGAL,BRAZIL
U11,11,Thu 19:00,JP2,Pitch 7,JP2.3,GERMANY,ITALY
U10,12,Thu 19:15,JP1,Pitch 1,JP1.1,IRELAND,ARGENTINA
U10,12,Thu 19:15,JP1,Pitch 2,JP1.2,SPAIN,FRANCE
U10,12,Thu 19:15,JP1,Pitch 3,JP1.3,ITALY,PORTUGAL
U8,12,Thu 19:15,JP1,Pitch 4,JP1.4,GERMANY,SPAIN
U11,12,Thu 19:15,JP2,Pitch 5,JP2.1,SPAIN,HOLLAND
U11,12,Thu 19:15,JP2,Pitch 6,JP2.2,ENGLAND,GERMANY
U11,12,Thu 19:15,JP2,Pitch 7,JP2.3,IRELAND,ITALY
U8,12,Thu 19:15,JP2,Pitch 8,JP2.4,BRAZIL,ENGLAND
U6,12,Thu 19:15,JP3,Pitch 9,JP3.1,IRELAND,ARGENTINA
U6,12,Thu 19:15,JP3,Pitch 10,JP3.2,GERMANY,SPAIN
U9,12,Thu 19:15,JP3,Pitch 11,JP3.3,IRELAND,HOLLAND
U7,12,Thu 19:15,JP4,Pitch 12,JP4.1,ENGLAND,GERMANY
U7,12,Thu 19:15,JP4,Pitch 13,JP4.2,IRELAND,PORTUGAL
U9,12,Thu 19:15,JP4,Pitch 14,JP4.3,PORTUGAL,SPAIN
U10,13,Thu 19:30,JP1,Pitch 1,JP1.1,ENGLAND,GERMANY
U10,13,Thu 19:30,JP1,Pitch 2,JP1.2,IRELAND,BRAZIL
U10,13,Thu 19:30,JP1,Pitch 3,JP1.3,ARGENTINA,HOLLAND
U8,13,Thu 19:30,JP1,Pitch 4,JP1.4,ARGENTINA,HOLLAND
U11,13,Thu 19:30,JP2,Pitch 5,JP2.1,PORTUGAL,FRANCE
U11,13,Thu 19:30,JP2,Pitch 6,JP2.2,SPAIN,ENGLAND
U11,13,Thu 19:30,JP2,Pitch 7,JP2.3,HOLLAND,BRAZIL
U8,13,Thu 19:30,JP2,Pitch 8,JP2.4,IRELAND,PORTUGAL
U6,13,Thu 19:30,JP3,Pitch 9,JP3.1,HOLLAND,BRAZIL
U6,13,Thu 19:30,JP3,Pitch 10,JP3.2,PORTUGAL,ENGLAND
U9,13,Thu 19:30,JP3,Pitch 11,JP3.3,ARGENTINA,GERMANY
U7,13,Thu 19:30,JP4,Pitch 12,JP4.1,SPAIN,HOLLAND
U7,13,Thu 19:30,JP4,Pitch 13,JP4.2,BRAZIL,ARGENTINA
U9,13,Thu 19:30,JP4,Pitch 14,JP4.3,BRAZIL,ENGLAND
U10,14,Thu 19:45,JP1,Pitch 1,JP1.1,ITALY,FRANCE
U10,14,Thu 19:45,JP1,Pitch 2,JP1.2,IRELAND,SPAIN
U10,14,Thu 19:45,JP1,Pitch 3,JP1.3,GERMANY,BRAZIL
U8,14,Thu 19:45,JP1,Pitch 4,JP1.4,PORTUGAL,ENGLAND
U11,14,Thu 19:45,JP2,Pitch 5,JP2.1,IRELAND,GERMANY
U11,14,Thu 19:45,JP2,Pitch 6,JP2.2,FRANCE,HOLLAND
U11,14,Thu 19:45,JP2,Pitch 7,JP2.3,ENGLAND,ARGENTINA
U8,14,Thu 19:45,JP2,Pitch 8,JP2.4,SPAIN,ARGENTINA
U6,14,Thu 19:45,JP3,Pitch 9,JP3.1,IRELAND,HOLLAND
U6,14,Thu 19:45,JP3,Pitch 10,JP3.2,BRAZIL,ARGENTINA
U9,14,Thu 19:45,JP3,Pitch 11,JP3.3,IRELAND,ARGENTINA
U7,14,Thu 19:45,JP4,Pitch 12,JP4.1,PORTUGAL,ENGLAND
U7,14,Thu 19:45,JP4,Pitch 13,JP4.2,IRELAND,GERMANY
U9,14,Thu 19:45,JP4,Pitch 14,JP4.3,BRAZIL,SPAIN
U10,15,Thu 20:00,JP1,Pitch 1,JP1.1,HOLLAND,PORTUGAL
U10,15,Thu 20:00,JP1,Pitch 2,JP1.2,SPAIN,ENGLAND
U10,15,Thu 20:00,JP1,Pitch 3,JP1.3,ARGENTINA,ITALY
U8,15,Thu 20:00,JP1,Pitch 4,JP1.4,IRELAND,BRAZIL
U11,15,Thu 20:00,JP2,Pitch 5,JP2.1,ITALY,PORTUGAL
U11,15,Thu 20:00,JP2,Pitch 6,JP2.2,IRELAND,BRAZIL
U11,15,Thu 20:00,JP2,Pitch 7,JP2.3,SPAIN,FRANCE
U8,15,Thu 20:00,JP2,Pitch 8,JP2.4,HOLLAND,GERMANY
U6,15,Thu 20:00,JP3,Pitch 9,JP3.1,PORTUGAL,SPAIN
U6,15,Thu 20:00,JP3,Pitch 10,JP3.2,ENGLAND,GERMANY
U9,15,Thu 20:00,JP3,Pitch 11,JP3.3,PORTUGAL,ENGLAND
U7,15,Thu 20:00,JP4,Pitch 12,JP4.1,BRAZIL,SPAIN
U7,15,Thu 20:00,JP4,Pitch 13,JP4.2,ARGENTINA,HOLLAND
U9,15,Thu 20:00,JP4,Pitch 14,JP4.3,HOLLAND,GERMANY
