age_group,slot,time_label,zone,pitch_name,pitch_id,team1,team2
U11,5,Tue 19:30,JP1,Pitch 2,JP1.2,IRELAND,HOLLAND
U11,5,Tue 19:30,JP1,Pitch 3,JP1.3,ARGENTINA,ITALY
U10,5,Tue 19:30,JP1,Pitch 4,JP1.4,IRELAND,BRAZIL
U12,5,Tue 19:30,JP2,Pitch 5,JP2.1,SPAIN,FRANCE
U12,5,Tue 19:30,JP2,Pitch 6,JP2.2,HOLLAND,BRAZIL
U12,5,Tue 19:30,JP2,Pitch 7,JP2.3,ARGENTINA,PORTUGAL
U10,5,Tue 19:30,JP2,Pitch 8,JP2.4,HOLLAND,PORTUGAL
U8,5,Tue 19:30,JP3,Pitch 9,JP3.1,SPAIN,ARGENTINA
U8,5,Tue 19:30,JP3,Pitch 10,JP3.2,IRELAND,ENGLAND
U6,5,Tue 19:30,JP3,Pitch 11,JP3.3,HOLLAND,ARGENTINA
U9,5,Tue 19:30,JP4,Pitch 12,JP4.1,SPAIN,ENGLAND
U9,5,Tue 19:30,JP4,Pitch 13,JP4.2,HOLLAND,BRAZIL
U7,5,Tue 19:30,JP4,Pitch 14,JP4.3,HOLLAND,ARGENTINA
U11,6,Tue 19:45,JP1,Pitch 1,JP1.1,ENGLAND,GERMANY
U11,6,Tue 19:45,JP1,Pitch 2,JP1.2,BRAZIL,FRANCE
U11,6,Tue 19:45,JP1,Pitch 3,JP1.3,IRELAND,SPAIN
U10,6,Tue 19:45,JP1,Pitch 4,JP1.4,SPAIN,ARGENTINA
U12,6,Tue 19:45,JP2,Pitch 5,JP2.1,ENGLAND,ITALY
U12,6,Tue 19:45,JP2,Pitch 6,JP2.2,IRELAND,GERMANY
U12,6,Tue 19:45,JP2,Pitch 7,JP2.3,PORTUGAL,BRAZIL
U10,6,Tue 19:45,JP2,Pitch 8,JP2.4,ENGLAND,GERMANY
U8,6,Tue 19:45,JP3,Pitch 9,JP3.1,HOLLAND,BRAZIL
U8,6,Tue 19:45,JP3,Pitch 10,JP3.2,GERMANY,PORTUGAL
U6,6,Tue 19:45,JP3,Pitch 11,JP3.3,GERMANY,BRAZIL
U9,6,Tue 19:45,JP4,Pitch 12,JP4.1,IRELAND,ARGENTINA
U9,6,Tue 19:45,JP4,Pitch 13,JP4.2,GERMANY,PORTUGAL
U7,6,Tue 19:45,JP4,Pitch 14,JP4.3,GERMANY,BRAZIL
U11,7,Tue 20:00,JP1,Pitch 1,JP1.1,ARGENTINA,HOLLAND
U11,7,Tue 20:00,JP1,Pitch 2,JP1.2,ITALY,PORTUGAL
U11,7,Tue 20:00,JP1,Pitch 3,JP1.3,IRELAND,FRANCE
U10,7,Tue 20:00,JP1,Pitch 4,JP1.4,PORTUGAL,SPAIN
U12,7,Tue 20:00,JP2,Pitch 5,JP2.1,FRANCE,ARGENTINA
U12,7,Tue 20:00,JP2,Pitch 6,JP2.2,ENGLAND,HOLLAND
U12,7,Tue 20:00,JP2,Pitch 7,JP2.3,IRELAND,SPAIN
U10,7,Tue 20:00,JP2,Pitch 8,JP2.4,GERMANY,BRAZIL
U8,7,Tue 20:00,JP3,Pitch 9,JP3.1,SPAIN,HOLLAND
U8,7,Tue 20:00,JP3,Pitch 10,JP3.2,IRELAND,BRAZIL
U6,7,Tue 20:00,JP3,Pitch 11,JP3.3,IRELAND,HOLLAND
U9,7,Tue 20:00,JP4,Pitch 12,JP4.1,IRELAND,SPAIN
U9,7,Tue 20:00,JP4,Pitch 13,JP4.2,PORTUGAL,BRAZIL
U7,7,Tue 20:00,JP4,Pitch 14,JP4.3,IRELAND,HOLLAND
U11,8,Tue 20:15,JP1,Pitch 1,JP1.1,GERMANY,SPAIN
U11,8,Tue 20:15,JP1,Pitch 2,JP1.2,BRAZIL,ENGLAND
U11,8,Tue 20:15,JP1,Pitch 3,JP1.3,FRANCE,HOLLAND
U10,8,Tue 20:15,JP1,Pitch 4,JP1.4,IRELAND,ARGENTINA
U12,8,Tue 20:15,JP2,Pitch 5,JP2.1,ITALY,PORTUGAL
U12,8,Tue 20:15,JP2,Pitch 6,JP2.2,ARGENTINA,GERMANY
U12,8,Tue 20:15,JP2,Pitch 7,JP2.3,FRANCE,HOLLAND
U10,8,Tue 20:15,JP2,Pitch 8,JP2.4,ENGLAND,HOLLAND
U8,8,Tue 20:15,JP3,Pitch 9,JP3.1,ENGLAND,GERMANY
U8,8,Tue 20:15,JP3,Pitch 10,JP3.2,ARGENTINA,PORTUGAL
U6,8,Tue 20:15,JP3,Pitch 11,JP3.3,SPAIN,BRAZIL
U9,8,Tue 20:15,JP4,Pitch 12,JP4.1,ARGENTINA,HOLLAND
U9,8,Tue 20:15,JP4,Pitch 13,JP4.2,ENGLAND,GERMANY
U7,8,Tue 20:15,JP4,Pitch 14,JP4.3,SPAIN,BRAZIL
U11,9,Thu 18:30,JP1,Pitch 1,JP1.1,IRELAND,PORTUGAL
U11,9,Thu 18:30,JP1,Pitch 2,JP1.2,BRAZIL,ARGENTINA
U11,9,Thu 18:30,JP1,Pitch 3,JP1.3,ITALY,SPAIN
U10,9,Thu 18:30,JP1,Pitch 4,JP1.4,GERMANY,PORTUGAL
U12,9,Thu 18:30,JP2,Pitch 5,JP2.1,IRELAND,ENGLAND
U12,9,Thu 18:30,JP2,Pitch 6,JP2.2,BRAZIL,SPAIN
U12,9,Thu 18:30,JP2,Pitch 7,JP2.3,ITALY,FRANCE
U10,9,Thu 18:30,JP2,Pitch 8,JP2.4,BRAZIL,SPAIN
U8,9,Thu 18:30,JP3,Pitch 9,JP3.1,IRELAND,HOLLAND
U8,9,Thu 18:30,JP3,Pitch 10,JP3.2,BRAZIL,SPAIN
U6,9,Thu 18:30,JP3,Pitch 11,JP3.3,GERMANY,ARGENTINA
U9,9,Thu 18:30,JP4,Pitch 12,JP4.1,IRELAND,BRAZIL
U9,9,Thu 18:30,JP4,Pitch 13,JP4.2,PORTUGAL,SPAIN
U7,9,Thu 18:30,JP4,Pitch 14,JP4.3,GERMANY,ARGENTINA
U11,10,Thu 18:45,JP1,Pitch 1,JP1.1,HOLLAND,GERMANY
U11,10,Thu 18:45,JP1,Pitch 2,JP1.2,FRANCE,ENGLAND
U11,10,Thu 18:45,JP1,Pitch 3,JP1.3,PORTUGAL,BRAZIL
U10,10,Thu 18:45,JP1,Pitch 4,JP1.4,ARGENTINA,HOLLAND
U12,10,Thu 18:45,JP2,Pitch 5,JP2.1,HOLLAND,PORTUGAL
U12,10,Thu 18:45,JP2,Pitch 6,JP2.2,IRELAND,ARGENTINA
U12,10,Thu 18:45,JP2,Pitch 7,JP2.3,GERMANY,ITALY
U10,10,Thu 18:45,JP2,Pitch 8,JP2.4,IRELAND,ENGLAND
U8,10,Thu 18:45,JP3,Pitch 9,JP3.1,ARGENTINA,GERMANY
U8,10,Thu 18:45,JP3,Pitch 10,JP3.2,PORTUGAL,ENGLAND
U6,10,Thu 18:45,JP3,Pitch 11,JP3.3,IRELAND,BRAZIL
U9,10,Thu 18:45,JP4,Pitch 12,JP4.1,HOLLAND,GERMANY
U9,10,Thu 18:45,JP4,Pitch 13,JP4.2,ENGLAND,ARGENTINA
U7,10,Thu 18:45,JP4,Pitch 14,JP4.3,IRELAND,BRAZIL
U11,11,Thu 19:00,JP1,Pitch 1,JP1.1,SPAIN,ARGENTINA
U11,11,Thu 19:00,JP1,Pitch 2,JP1.2,IRELAND,GERMANY
U11,11,Thu 19:00,JP1,Pitch 3,JP1.3,ITALY,BRAZIL
U12,11,Thu 19:00,JP2,Pitch 5,JP2.1,FRANCE,ENGLAND
U12,11,Thu 19:00,JP2,Pitch 6,JP2.2,GERMANY,SPAIN
U12,11,Thu 19:00,JP2,Pitch 7,JP2.3,HOLLAND,ITALY
U6,11,Thu 19:00,JP3,Pitch 11,JP3.3,SPAIN,ARGENTINA
U7,11,Thu 19:00,JP4,Pitch 14,JP4.3,SPAIN,ARGENTINA
U11,12,Thu 19:15,JP1,Pitch 1,JP1.1,PORTUGAL,FRANCE
U11,12,Thu 19:15,JP1,Pitch 2,JP1.2,ENGLAND,HOLLAND
U11,12,Thu 19:15,JP1,Pitch 3,JP1.3,ARGENTINA,GERMANY
U10,12,Thu 19:15,JP1,Pitch 4,JP1.4,PORTUGAL,ENGLAND
U12,12,Thu 19:15,JP2,Pitch 5,JP2.1,BRAZIL,ARGENTINA
U12,12,Thu 19:15,JP2,Pitch 6,JP2.2,PORTUGAL,ENGLAND
U12,12,Thu 19:15,JP2,Pitch 7,JP2.3,FRANCE,GERMANY
U10,12,Thu 19:15,JP2,Pitch 8,JP2.4,SPAIN,HOLLAND
U8,12,Thu 19:15,JP3,Pitch 9,JP3.1,ARGENTINA,HOLLAND
U8,12,Thu 19:15,JP3,Pitch 10,JP3.2,PORTUGAL,SPAIN
U6,12,Thu 19:15,JP3,Pitch 11,JP3.3,GERMANY,HOLLAND
U9,12,Thu 19:15,JP4,Pitch 12,JP4.1,IRELAND,ENGLAND
U9,12,Thu 19:15,JP4,Pitch 13,JP4.2,SPAIN,ARGENTINA
U7,12,Thu 19:15,JP4,Pitch 14,JP4.3,GERMANY,HOLLAND
U11,13,Thu 19:30,JP1,Pitch 1,JP1.1,IRELAND,ARGENTINA
U11,13,Thu 19:30,JP1,Pitch 2,JP1.2,ENGLAND,ITALY
U11,13,Thu 19:30,JP1,Pitch 3,JP1.3,GERMANY,PORTUGAL
U10,13,Thu 19:30,JP1,Pitch 4,JP1.4,BRAZIL,ARGENTINA
U12,13,Thu 19:30,JP2,Pitch 5,JP2.1,IRELAND,HOLLAND
U12,13,Thu 19:30,JP2,Pitch 6,JP2.2,ITALY,SPAIN
U12,13,Thu 19:30,JP2,Pitch 7,JP2.3,BRAZIL,ENGLAND
U10,13,Thu 19:30,JP2,Pitch 8,JP2.4,IRELAND,GERMANY
U8,13,Thu 19:30,JP3,Pitch 9,JP3.1,BRAZIL,ENGLAND
U8,13,Thu 19:30,JP3,Pitch 10,JP3.2,IRELAND,GERMANY
U6,13,Thu 19:30,JP3,Pitch 11,JP3.3,IRELAND,ARGENTINA
U9,13,Thu 19:30,JP4,Pitch 12,JP4.1,HOLLAND,PORTUGAL
U9,13,Thu 19:30,JP4,Pitch 13,JP4.2,GERMANY,BRAZIL
U7,13,Thu 19:30,JP4,Pitch 14,JP4.3,IRELAND,ARGENTINA
U11,14,Thu 19:45,JP1,Pitch 1,JP1.1,IRELAND,ENGLAND
U11,14,Thu 19:45,JP1,Pitch 2,JP1.2,ITALY,FRANCE
U11,14,Thu 19:45,JP1,Pitch 3,JP1.3,ARGENTINA,PORTUGAL
U10,14,Thu 19:45,JP1,Pitch 4,JP1.4,ARGENTINA,PORTUGAL
U12,14,Thu 19:45,JP2,Pitch 5,JP2.1,IRELAND,FRANCE
U12,14,Thu 19:45,JP2,Pitch 6,JP2.2,SPAIN,ARGENTINA
U12,14,Thu 19:45,JP2,Pitch 7,JP2.3,ITALY,BRAZIL
U10,14,Thu 19:45,JP2,Pitch 8,JP2.4,BRAZIL,ENGLAND
U8,14,Thu 19:45,JP3,Pitch 9,JP3.1,BRAZIL,ARGENTINA
U8,14,Thu 19:45,JP3,Pitch 10,JP3.2,ENGLAND,HOLLAND
U6,14,Thu 19:45,JP3,Pitch 11,JP3.3,HOLLAND,BRAZIL
U9,14,Thu 19:45,JP4,Pitch 12,JP4.1,PORTUGAL,ENGLAND
U9,14,Thu 19:45,JP4,Pitch 13,JP4.2,GERMANY,SPAIN
U7,14,Thu 19:45,JP4,Pitch 14,JP4.3,HOLLAND,BRAZIL
U11,15,Thu 20:00,JP1,Pitch 1,JP1.1,GERMANY,BRAZIL
U11,15,Thu 20:00,JP1,Pitch 2,JP1.2,SPAIN,ENGLAND
U11,15,Thu 20:00,JP1,Pitch 3,JP1.3,HOLLAND,ITALY
U10,15,Thu 20:00,JP1,Pitch 4,JP1.4,IRELAND,SPAIN
U12,15,Thu 20:00,JP2,Pitch 5,JP2.1,ENGLAND,GERMANY
U12,15,Thu 20:00,JP2,Pitch 6,JP2.2,PORTUGAL,SPAIN
U12,15,Thu 20:00,JP2,Pitch 7,JP2.3,ARGENTINA,HOLLAND
U10,15,Thu 20:00,JP2,Pitch 8,JP2.4,HOLLAND,GERMANY
U8,15,Thu 20:00,JP3,Pitch 9,JP3.1,GERMANY,SPAIN
U8,15,Thu 20:00,JP3,Pitch 10,JP3.2,IRELAND,PORTUGAL
U6,15,Thu 20:00,JP3,Pitch 11,JP3.3,GERMANY,SPAIN
U9,15,Thu 20:00,JP4,Pitch 12,JP4.1,BRAZIL,ARGENTINA
U9,15,Thu 20:00,JP4,Pitch 13,JP4.2,IRELAND,HOLLAND
U7,15,Thu 20:00,JP4,Pitch 14,JP4.3,GERMANY,SPAIN
